category,segment,product,productid,iscompetehide,manufacturerid
Urban,Regular,Fama UR-48,276,Y,5
Urban,Regular,Fama UR-49,277,Y,5
Urban,Regular,Fama UR-50,278,Y,5
Urban,Regular,Fama UR-51,279,Y,5
Urban,Regular,Maximus UR-01,512,N,7
Urban,Regular,Natura UR-01,855,N,8
Urban,Regular,Natura UR-02,856,Y,8
Urban,Regular,Natura UR-03,857,Y,8
Urban,Regular,Natura UR-04,858,Y,8
Urban,Regular,Natura UR-05,859,Y,8
Urban,Regular,Natura UR-06,860,N,8
Urban,Regular,Natura UR-07,861,N,8
Urban,Regular,Natura UR-08,862,N,8
Urban,Regular,Natura UR-09,863,N,8
Urban,Regular,Natura UR-10,864,N,8
Urban,Regular,Natura UR-11,865,N,8
Urban,Regular,Natura UR-12,866,Y,8
Urban,Regular,Natura UR-13,867,Y,8
Urban,Regular,Natura UR-14,868,Y,8
Urban,Regular,Natura UR-15,869,Y,8
Urban,Regular,Natura UR-16,870,Y,8
Urban,Regular,Natura UR-17,871,N,8
Urban,Regular,Natura UR-18,872,N,8
Urban,Regular,Natura UR-19,873,N,8
Urban,Regular,Natura UR-20,874,N,8
Urban,Regular,Natura UR-21,875,N,8
Urban,Regular,Natura UR-22,876,N,8
Urban,Regular,Natura UR-23,877,Y,8
Urban,Regular,Natura UR-24,878,N,8
Urban,Regular,Natura UR-25,879,N,8
Urban,Regular,Natura UR-26,880,Y,8
Urban,Regular,Natura UR-27,881,Y,8
Urban,Regular,Natura UR-28,882,N,8
Urban,Regular,Natura UR-29,883,N,8
Urban,Regular,Natura UR-30,884,N,8
Urban,Regular,Natura UR-31,885,N,8
Urban,Regular,Natura UR-32,886,Y,8
Urban,Regular,Natura UR-33,887,Y,8
Urban,Regular,Natura UR-34,888,Y,8
Urban,Regular,Natura UR-35,889,Y,8
Urban,Regular,Natura UR-36,890,N,8
Urban,Regular,Natura UR-37,891,N,8
Urban,Regular,Pirum UR-01,1144,Y,10
Urban,Regular,Pirum UR-02,1145,N,10
Urban,Regular,Pirum UR-03,1146,Y,10
Urban,Regular,Pirum UR-04,1147,Y,10
Urban,Regular,Pirum UR-05,1148,Y,10
Urban,Regular,Pirum UR-06,1149,Y,10
Urban,Regular,Pirum UR-07,1150,N,10
Urban,Regular,Pirum UR-08,1151,N,10
Urban,Regular,Pirum UR-09,1152,N,10
Urban,Regular,Pirum UR-10,1153,N,10
Urban,Regular,Pirum UR-11,1154,Y,10
Urban,Regular,Pirum UR-12,1155,Y,10
Urban,Regular,Pirum UR-13,1156,Y,10
Urban,Regular,Pirum UR-14,1157,N,10
Urban,Regular,Pirum UR-15,1158,Y,10
Urban,Regular,Pirum UR-16,1159,Y,10
Urban,Regular,Pirum UR-17,1160,Y,10
Urban,Regular,Pirum UR-18,1161,Y,10
Urban,Regular,Pirum UR-19,1162,N,10
Urban,Regular,Pirum UR-20,1163,Y,10
Urban,Regular,Pirum UR-21,1164,Y,10
Urban,Regular,Quibus UR-01,1668,Y,12
Urban,Regular,Quibus UR-02,1669,Y,12
Urban,Regular,Quibus UR-03,1670,Y,12
Urban,Regular,Pomum UR-01,1755,Y,11
Urban,Regular,Pomum UR-02,1756,Y,11
Urban,Regular,Pomum UR-03,1757,Y,11
Urban,Regular,Pomum UR-04,1758,Y,11
Urban,Regular,Pomum UR-05,1759,N,11
Urban,Regular,Pomum UR-06,1760,Y,11
Urban,Regular,Pomum UR-07,1761,Y,11
Urban,Regular,Pomum UR-08,1762,Y,11
Urban,Regular,Pomum UR-09,1763,Y,11
Urban,Regular,Pomum UR-10,1764,Y,11
Urban,Regular,Pomum UR-11,1765,Y,11
Urban,Regular,Currus UR-01,1998,N,4
Urban,Regular,Currus UR-02,1999,N,4
Urban,Regular,Currus UR-03,2000,N,4
Urban,Regular,Currus UR-04,2001,N,4
Urban,Regular,Currus UR-05,2002,N,4
Urban,Regular,Currus UR-06,2003,N,4
Urban,Regular,Currus UR-07,2004,Y,4
Urban,Regular,Currus UR-08,2005,Y,4
Urban,Regular,Currus UR-09,2006,Y,4
Urban,Regular,Currus UR-10,2007,Y,4
Urban,Regular,Currus UR-11,2008,Y,4
Urban,Regular,Currus UR-12,2009,Y,4
Urban,Regular,Currus UR-13,2010,N,4
Urban,Regular,Currus UR-14,2011,N,4
Urban,Regular,Currus UR-15,2012,N,4
Urban,Regular,Currus UR-16,2013,N,4
Urban,Regular,Currus UR-17,2014,N,4
Urban,Regular,Currus UR-18,2015,N,4
Urban,Regular,Currus UR-19,2016,N,4
Urban,Regular,Currus UR-20,2017,Y,4
Urban,Regular,Currus UR-21,2018,Y,4
Urban,Regular,Currus UR-22,2019,Y,4
Urban,Regular,Currus UR-23,2020,Y,4
Urban,Regular,Currus UR-24,2021,Y,4
Urban,Regular,Currus UR-25,2022,Y,4
Urban,Regular,Currus UR-26,2023,Y,4
Urban,Regular,Currus UR-27,2024,Y,4
Urban,Regular,Currus UR-28,2025,Y,4
Urban,Regular,Currus UR-29,2026,Y,4
Urban,Regular,Currus UR-30,2027,N,4
Urban,Regular,Currus UR-31,2028,N,4
Urban,Regular,Currus UR-32,2029,Y,4
Urban,Regular,Currus UR-33,2030,Y,4
Urban,Regular,Currus UR-34,2031,Y,4
Urban,Regular,Currus UR-35,2032,N,4
Urban,Regular,Currus UR-36,2033,N,4
Urban,Regular,Currus UR-37,2034,Y,4
Urban,Regular,Currus UR-38,2035,N,4
Urban,Regular,Currus UR-39,2036,Y,4
Urban,Regular,Currus UR-40,2037,Y,4
Urban,Regular,Currus UR-41,2038,Y,4
Urban,Regular,Currus UR-42,2039,N,4
Urban,Regular,Currus UR-43,2040,Y,4
Urban,Regular,Victoria UR-01,2125,Y,14
Urban,Regular,Victoria UR-02,2126,Y,14
Urban,Regular,Victoria UR-03,2127,Y,14
Urban,Regular,Victoria UR-04,2128,Y,14
Urban,Regular,Victoria UR-05,2129,Y,14
Urban,Regular,Victoria UR-06,2130,Y,14
Urban,Regular,Victoria UR-07,2131,Y,14
Urban,Regular,Victoria UR-08,2132,Y,14
Urban,Regular,Victoria UR-09,2133,Y,14
Urban,Regular,Victoria UR-10,2134,Y,14
Urban,Regular,Victoria UR-11,2135,Y,14
Urban,Regular,Victoria UR-12,2136,Y,14
Urban,Regular,Victoria UR-13,2137,Y,14
Urban,Regular,Victoria UR-14,2138,Y,14
Urban,Regular,Victoria UR-15,2139,Y,14
Urban,Regular,Victoria UR-16,2140,Y,14
Urban,Regular,Victoria UR-17,2141,Y,14
Urban,Regular,Victoria UR-18,2142,Y,14
Urban,Regular,Victoria UR-19,2143,Y,14
Urban,Regular,Victoria UR-20,2144,Y,14
Urban,Regular,Victoria UR-21,2145,Y,14
Urban,Regular,Victoria UR-22,2146,Y,14
Urban,Regular,Victoria UR-23,2147,Y,14
Urban,Regular,Aliqui UR-01,2298,Y,2
Urban,Regular,Aliqui UR-02,2299,N,2
Urban,Regular,Aliqui UR-03,2300,Y,2
Urban,Regular,Aliqui UR-04,2301,Y,2
Urban,Regular,Aliqui UR-05,2302,Y,2
Urban,Regular,Aliqui UR-06,2303,N,2
Urban,Regular,Aliqui UR-07,2304,N,2
Urban,Regular,Aliqui UR-08,2305,N,2
Urban,Regular,Aliqui UR-09,2306,N,2
Urban,Regular,Aliqui UR-10,2307,N,2
Urban,Regular,Aliqui UR-11,2308,N,2
Urban,Regular,Aliqui UR-12,2309,N,2
Urban,Regular,Aliqui UR-13,2310,N,2
Urban,Regular,Aliqui UR-14,2311,N,2
Urban,Regular,Aliqui UR-15,2312,N,2
Urban,Regular,Aliqui UR-16,2313,Y,2
Urban,Regular,Aliqui UR-17,2314,Y,2
Urban,Regular,Aliqui UR-18,2315,N,2
Urban,Regular,Aliqui UR-19,2316,N,2
Urban,Regular,Aliqui UR-20,2317,Y,2
Urban,Regular,Aliqui UR-21,2318,Y,2
Urban,Regular,Aliqui UR-22,2319,Y,2
Urban,Regular,Aliqui UR-23,2320,Y,2
Urban,Regular,Aliqui UR-24,2321,Y,2
Urban,Regular,Aliqui UR-25,2322,N,2
Urban,Regular,Aliqui UR-26,2323,Y,2
Urban,Regular,Aliqui UR-27,2324,Y,2
Urban,Regular,Aliqui UR-28,2325,N,2
Urban,Regular,Aliqui UR-29,2326,N,2
Mix,All Season,Abbas MA-01,1,N,1
Mix,All Season,Abbas MA-02,2,N,1
Mix,All Season,Abbas MA-03,3,N,1
Mix,All Season,Abbas MA-04,4,N,1
Mix,All Season,Abbas MA-05,5,N,1
Mix,All Season,Abbas MA-06,6,N,1
Mix,All Season,Abbas MA-07,7,N,1
Mix,All Season,Abbas MA-08,8,N,1
Mix,All Season,Abbas MA-09,9,N,1
Mix,All Season,Abbas MA-10,10,N,1
Mix,All Season,Abbas MA-11,11,N,1
Mix,All Season,Abbas MA-12,12,N,1
Mix,All Season,Abbas MA-13,13,N,1
Mix,All Season,Abbas MA-14,14,N,1
Mix,All Season,Abbas MA-15,15,N,1
Mix,All Season,Abbas MA-16,16,N,1
Mix,All Season,Abbas MA-17,17,N,1
Mix,All Season,Abbas MA-18,18,N,1
Mix,All Season,Abbas MA-19,19,N,1
Mix,All Season,Abbas MA-20,20,N,1
Mix,All Season,Abbas MA-21,21,N,1
Mix,All Season,Abbas MA-22,22,N,1
Mix,All Season,Abbas MA-23,23,N,1
Mix,All Season,Abbas MA-24,24,N,1
Mix,All Season,Abbas MA-25,25,N,1
Mix,All Season,Abbas MA-26,26,N,1
Mix,All Season,Abbas MA-27,27,N,1
Mix,All Season,Abbas MA-28,28,N,1
Mix,All Season,Abbas MA-29,29,N,1
Mix,All Season,Abbas MA-30,30,N,1
Mix,All Season,Abbas MA-31,31,N,1
Mix,All Season,Abbas MA-32,32,N,1
Mix,All Season,Abbas MA-33,33,N,1
Mix,All Season,Abbas MA-34,34,N,1
Mix,All Season,Abbas MA-35,35,N,1
Mix,All Season,Abbas MA-36,36,N,1
Mix,All Season,Abbas MA-37,37,N,1
Mix,All Season,Abbas MA-38,38,N,1
Mix,All Season,Abbas MA-39,39,N,1
Mix,All Season,Abbas MA-40,40,N,1
Mix,All Season,Abbas MA-41,41,N,1
Mix,All Season,Abbas MA-42,42,N,1
Mix,All Season,Abbas MA-43,43,N,1
Mix,All Season,Abbas MA-44,44,N,1
Mix,All Season,Abbas MA-45,45,N,1
Mix,All Season,Fama MA-01,211,N,5
Mix,All Season,Fama MA-02,212,N,5
Mix,All Season,Natura MA-01,694,N,8
Mix,All Season,Natura MA-02,695,N,8
Mix,All Season,Natura MA-03,696,N,8
Mix,All Season,Natura MA-04,697,N,8
Mix,All Season,Natura MA-05,698,N,8
Mix,All Season,Natura MA-06,699,N,8
Mix,All Season,Natura MA-07,700,N,8
Mix,All Season,Natura MA-08,701,N,8
Mix,All Season,Natura MA-09,702,N,8
Mix,All Season,Natura MA-10,703,N,8
Mix,All Season,Natura MA-11,704,N,8
Mix,All Season,Natura MA-12,705,N,8
Mix,All Season,Natura MA-13,706,N,8
Mix,All Season,Natura MA-14,707,N,8
Mix,All Season,Natura MA-15,708,N,8
Mix,All Season,Natura MA-16,709,N,8
Mix,All Season,Natura MA-17,710,N,8
Mix,All Season,Natura MA-18,711,N,8
Mix,All Season,Natura MA-19,712,N,8
Mix,All Season,Pirum MA-01,1043,N,10
Mix,All Season,Pirum MA-02,1044,N,10
Mix,All Season,Pirum MA-03,1045,N,10
Mix,All Season,Pirum MA-04,1046,N,10
Mix,All Season,Pirum MA-05,1047,N,10
Mix,All Season,Pirum MA-06,1048,N,10
Mix,All Season,Pirum MA-07,1049,N,10
Mix,All Season,Pirum MA-08,1050,N,10
Mix,All Season,Pirum MA-09,1051,N,10
Mix,All Season,Pirum MA-10,1052,N,10
Mix,All Season,Pirum MA-11,1053,N,10
Mix,All Season,Pirum MA-12,1054,N,10
Mix,All Season,Pomum MA-01,1726,N,11
Mix,All Season,Pomum MA-02,1727,N,11
Mix,All Season,Pomum MA-03,1728,N,11
Mix,All Season,Pomum MA-04,1729,N,11
Mix,All Season,Pomum MA-05,1730,N,11
Mix,All Season,Pomum MA-06,1731,N,11
Mix,All Season,Currus MA-01,1908,N,4
Mix,All Season,Currus MA-02,1909,N,4
Mix,All Season,Currus MA-03,1910,N,4
Mix,All Season,Currus MA-04,1911,N,4
Mix,All Season,Currus MA-05,1912,N,4
Mix,All Season,Currus MA-06,1913,N,4
Mix,All Season,Currus MA-07,1914,N,4
Mix,All Season,Currus MA-08,1915,N,4
Mix,All Season,Currus MA-09,1916,N,4
Mix,All Season,Currus MA-10,1917,N,4
Mix,All Season,Currus MA-11,1918,N,4
Mix,All Season,Currus MA-12,1919,N,4
Mix,All Season,Currus MA-13,1920,N,4
Mix,All Season,Currus MA-14,1921,N,4
Mix,All Season,Currus MA-15,1922,N,4
Mix,All Season,Currus MA-16,1923,N,4
Mix,All Season,Currus MA-17,1924,N,4
Mix,All Season,Currus MA-18,1925,N,4
Mix,All Season,Victoria MA-01,2102,N,14
Mix,All Season,Victoria MA-02,2103,N,14
Mix,All Season,Victoria MA-03,2104,N,14
Mix,All Season,Victoria MA-04,2105,N,14
Mix,All Season,Victoria MA-05,2106,N,14
Mix,All Season,Victoria MA-06,2107,N,14
Mix,All Season,Aliqui MA-01,2187,N,2
Mix,All Season,Aliqui MA-02,2188,N,2
Mix,All Season,Aliqui MA-03,2189,N,2
Mix,All Season,Aliqui MA-04,2190,N,2
Mix,All Season,Aliqui MA-05,2191,N,2
Mix,All Season,Aliqui MA-06,2192,N,2
Mix,All Season,Aliqui MA-07,2193,N,2
Mix,All Season,Aliqui MA-08,2194,N,2
Mix,All Season,Aliqui MA-09,2195,N,2
Mix,All Season,Aliqui MA-10,2196,N,2
Mix,All Season,Aliqui MA-11,2197,N,2
Mix,All Season,Aliqui MA-12,2198,N,2
Mix,All Season,Aliqui MA-13,2199,N,2
Mix,All Season,Aliqui MA-14,2200,N,2
Mix,All Season,Aliqui MA-15,2201,N,2
Mix,All Season,Aliqui MA-16,2202,N,2
Mix,All Season,Aliqui MA-17,2203,N,2
Rural,Select,Abbas RS-01,68,N,1
Rural,Select,Abbas RS-02,69,N,1
Rural,Select,Abbas RS-03,70,N,1
Rural,Select,Abbas RS-04,71,N,1
Rural,Select,Abbas RS-05,72,N,1
Rural,Select,Abbas RS-06,73,N,1
Rural,Select,Maximus RS-01,394,N,7
Rural,Select,Maximus RS-02,395,N,7
Rural,Select,Natura RS-01,797,N,8
Rural,Select,Natura RS-02,798,N,8
Rural,Select,Natura RS-03,799,N,8
Rural,Select,Natura RS-04,800,N,8
Rural,Select,Natura RS-05,801,N,8
Rural,Select,Natura RS-06,802,N,8
Rural,Select,Natura RS-07,803,N,8
Rural,Select,Natura RS-08,804,N,8
Rural,Select,Natura RS-09,805,N,8
Rural,Select,Natura RS-10,806,N,8
Rural,Select,Natura RS-11,807,N,8
Rural,Select,Natura RS-12,808,N,8
Rural,Select,Natura RS-13,809,N,8
Rural,Select,Natura RS-14,810,N,8
Rural,Select,Natura RS-15,811,N,8
Rural,Select,Natura RS-16,812,N,8
Rural,Select,Natura RS-17,813,N,8
Rural,Select,Natura RS-18,814,N,8
Rural,Select,Natura RS-19,815,N,8
Rural,Select,Natura RS-20,816,N,8
Rural,Select,Pirum RS-01,1113,N,10
Rural,Select,Pirum RS-02,1114,N,10
Rural,Select,Pirum RS-03,1115,N,10
Rural,Select,Pirum RS-04,1116,N,10
Rural,Select,Pirum RS-05,1117,N,10
Rural,Select,Pirum RS-06,1118,N,10
Rural,Select,Pirum RS-07,1119,N,10
Rural,Select,Pirum RS-08,1120,N,10
Rural,Select,Pirum RS-09,1121,N,10
Rural,Select,Pirum RS-10,1122,N,10
Rural,Select,Pirum RS-11,1123,N,10
Rural,Select,Pomum RS-01,1746,N,11
Rural,Select,Pomum RS-02,1747,N,11
Rural,Select,Pomum RS-03,1748,N,11
Rural,Select,Currus RS-01,1982,N,4
Rural,Select,Currus RS-02,1983,N,4
Rural,Select,Currus RS-03,1984,N,4
Rural,Select,Currus RS-04,1985,N,4
Rural,Select,Currus RS-05,1986,N,4
Rural,Select,Currus RS-06,1987,N,4
Rural,Select,Currus RS-07,1988,N,4
Rural,Select,Currus RS-08,1989,N,4
Rural,Select,Currus RS-09,1990,N,4
Rural,Select,Currus RS-10,1991,N,4
Rural,Select,Currus RS-11,1992,N,4
Rural,Select,Currus RS-12,1993,N,4
Rural,Select,Aliqui RS-01,2268,N,2
Rural,Select,Aliqui RS-02,2269,N,2
Rural,Select,Aliqui RS-03,2270,N,2
Rural,Select,Aliqui RS-04,2271,N,2
Rural,Select,Aliqui RS-05,2272,N,2
Rural,Select,Aliqui RS-06,2273,N,2
Rural,Select,Aliqui RS-07,2274,N,2
Rural,Select,Aliqui RS-08,2275,N,2
Rural,Select,Aliqui RS-09,2276,N,2
Rural,Select,Aliqui RS-10,2277,N,2
Rural,Select,Aliqui RS-11,2278,N,2
Rural,Select,Aliqui RS-12,2279,N,2
Rural,Select,Aliqui RS-13,2280,N,2
Rural,Select,Aliqui RS-14,2281,N,2
Rural,Select,Aliqui RS-15,2282,N,2
Rural,Select,Aliqui RS-16,2283,N,2
Rural,Select,Aliqui RS-17,2284,N,2
Rural,Select,Aliqui RS-18,2285,N,2
Youth,Youth,Abbas YY-01,197,Y,1
Youth,Youth,Abbas YY-02,198,Y,1
Youth,Youth,Natura YY-01,1000,N,8
Youth,Youth,Natura YY-02,1001,N,8
Youth,Youth,Natura YY-03,1002,N,8
Youth,Youth,Natura YY-04,1003,N,8
Youth,Youth,Natura YY-05,1004,N,8
Youth,Youth,Natura YY-06,1005,N,8
Youth,Youth,Natura YY-07,1006,N,8
Youth,Youth,Natura YY-08,1007,N,8
Youth,Youth,Natura YY-09,1008,N,8
Youth,Youth,Natura YY-10,1009,N,8
Youth,Youth,Natura YY-11,1010,N,8
Youth,Youth,Natura YY-12,1011,N,8
Youth,Youth,Natura YY-13,1012,N,8
Youth,Youth,Natura YY-14,1013,N,8
Youth,Youth,Natura YY-15,1014,N,8
Youth,Youth,Natura YY-16,1015,N,8
Youth,Youth,Natura YY-17,1016,N,8
Youth,Youth,Natura YY-18,1017,N,8
Youth,Youth,Natura YY-19,1018,N,8
Youth,Youth,Natura YY-20,1019,N,8
Youth,Youth,Natura YY-21,1020,N,8
Youth,Youth,Natura YY-22,1021,N,8
Youth,Youth,Natura YY-23,1022,N,8
Youth,Youth,Natura YY-24,1023,N,8
Youth,Youth,Natura YY-25,1024,N,8
Youth,Youth,Natura YY-26,1025,N,8
Youth,Youth,Natura YY-27,1026,N,8
Youth,Youth,Salvus YY-01,1690,N,13
Youth,Youth,Salvus YY-02,1691,N,13
Youth,Youth,Salvus YY-03,1692,N,13
Youth,Youth,Salvus YY-04,1693,N,13
Youth,Youth,Salvus YY-05,1694,N,13
Youth,Youth,Salvus YY-06,1695,N,13
Youth,Youth,Salvus YY-07,1696,N,13
Youth,Youth,Salvus YY-08,1697,N,13
Youth,Youth,Salvus YY-09,1698,N,13
Youth,Youth,Salvus YY-10,1699,N,13
Youth,Youth,Salvus YY-11,1700,N,13
Youth,Youth,Salvus YY-12,1701,N,13
Youth,Youth,Salvus YY-13,1702,N,13
Youth,Youth,Salvus YY-14,1703,N,13
Youth,Youth,Salvus YY-15,1704,Y,13
Youth,Youth,Salvus YY-16,1705,N,13
Youth,Youth,Salvus YY-17,1706,N,13
Youth,Youth,Salvus YY-18,1707,N,13
Youth,Youth,Salvus YY-19,1708,N,13
Youth,Youth,Salvus YY-20,1709,N,13
Youth,Youth,Salvus YY-21,1710,N,13
Youth,Youth,Salvus YY-22,1711,N,13
Youth,Youth,Salvus YY-23,1712,N,13
Youth,Youth,Salvus YY-24,1713,N,13
Youth,Youth,Salvus YY-25,1714,N,13
Youth,Youth,Salvus YY-26,1715,N,13
Youth,Youth,Salvus YY-27,1716,N,13
Youth,Youth,Salvus YY-28,1717,N,13
Youth,Youth,Salvus YY-29,1718,N,13
Youth,Youth,Salvus YY-30,1719,N,13
Youth,Youth,Salvus YY-31,1720,N,13
Youth,Youth,Salvus YY-32,1721,N,13
Youth,Youth,Salvus YY-33,1722,N,13
Youth,Youth,Salvus YY-34,1723,N,13
Youth,Youth,Salvus YY-35,1724,N,13
Youth,Youth,Salvus YY-36,1725,N,13
Youth,Youth,Pomum YY-01,1806,N,11
Youth,Youth,Pomum YY-02,1807,N,11
Youth,Youth,Pomum YY-03,1808,N,11
Youth,Youth,Pomum YY-04,1809,N,11
Youth,Youth,Pomum YY-05,1810,N,11
Youth,Youth,Pomum YY-06,1811,N,11
Youth,Youth,Pomum YY-07,1812,N,11
Youth,Youth,Pomum YY-08,1813,N,11
Youth,Youth,Pomum YY-09,1814,N,11
Youth,Youth,Pomum YY-10,1815,N,11
Youth,Youth,Pomum YY-11,1816,N,11
Youth,Youth,Pomum YY-12,1817,N,11
Youth,Youth,Pomum YY-13,1818,N,11
Youth,Youth,Pomum YY-14,1819,N,11
Youth,Youth,Pomum YY-15,1820,N,11
Youth,Youth,Pomum YY-16,1821,N,11
Youth,Youth,Pomum YY-17,1822,N,11
Youth,Youth,Pomum YY-18,1823,N,11
Youth,Youth,Pomum YY-19,1824,N,11
Youth,Youth,Pomum YY-20,1825,N,11
Youth,Youth,Pomum YY-21,1826,N,11
Youth,Youth,Pomum YY-22,1827,N,11
Youth,Youth,Pomum YY-23,1828,N,11
Youth,Youth,Pomum YY-24,1829,N,11
Youth,Youth,Pomum YY-25,1830,N,11
Youth,Youth,Pomum YY-26,1831,N,11
Youth,Youth,Pomum YY-27,1832,N,11
Youth,Youth,Pomum YY-28,1833,N,11
Youth,Youth,Pomum YY-29,1834,N,11
Youth,Youth,Pomum YY-30,1835,N,11
Youth,Youth,Pomum YY-31,1836,N,11
Youth,Youth,Pomum YY-32,1837,N,11
Youth,Youth,Pomum YY-33,1838,N,11
Youth,Youth,Pomum YY-34,1839,N,11
Youth,Youth,Pomum YY-35,1840,N,11
Youth,Youth,Pomum YY-36,1841,N,11
Youth,Youth,Pomum YY-37,1842,N,11
Youth,Youth,Pomum YY-38,1843,N,11
Youth,Youth,Pomum YY-39,1844,N,11
Youth,Youth,Pomum YY-40,1845,N,11
Youth,Youth,Pomum YY-41,1846,N,11
Youth,Youth,Pomum YY-42,1847,N,11
Youth,Youth,Pomum YY-43,1848,N,11
Youth,Youth,Pomum YY-44,1849,N,11
Youth,Youth,Pomum YY-45,1850,N,11
Youth,Youth,Pomum YY-46,1851,N,11
Youth,Youth,Pomum YY-47,1852,N,11
Youth,Youth,Pomum YY-48,1853,N,11
Youth,Youth,Pomum YY-49,1854,N,11
Youth,Youth,Pomum YY-50,1855,N,11
Youth,Youth,Pomum YY-51,1856,N,11
Youth,Youth,Pomum YY-52,1857,N,11
Youth,Youth,Pomum YY-53,1858,N,11
Youth,Youth,Pomum YY-54,1859,N,11
Youth,Youth,Pomum YY-55,1860,N,11
Youth,Youth,Pomum YY-56,1861,N,11
Youth,Youth,Pomum YY-57,1862,N,11
Youth,Youth,Currus YY-01,2097,N,4
Youth,Youth,Currus YY-02,2098,N,4
Youth,Youth,Currus YY-03,2099,Y,4
Youth,Youth,Currus YY-04,2100,Y,4
Youth,Youth,Currus YY-05,2101,N,4
Youth,Youth,Aliqui YY-01,2392,N,2
Youth,Youth,Aliqui YY-02,2393,N,2
Youth,Youth,Aliqui YY-03,2394,N,2
Youth,Youth,Aliqui YY-04,2395,N,2
Youth,Youth,Aliqui YY-05,2396,N,2
Youth,Youth,Aliqui YY-06,2397,N,2
Youth,Youth,Aliqui YY-07,2398,N,2
Youth,Youth,Aliqui YY-08,2399,N,2
Youth,Youth,Aliqui YY-09,2400,N,2
Youth,Youth,Aliqui YY-10,2401,N,2
Youth,Youth,Aliqui YY-11,2402,N,2
Youth,Youth,Aliqui YY-12,2403,N,2
Youth,Youth,Aliqui YY-13,2404,N,2
Youth,Youth,Aliqui YY-14,2405,N,2
Youth,Youth,Aliqui YY-15,2406,N,2
Youth,Youth,Aliqui YY-16,2407,N,2
Youth,Youth,Aliqui YY-17,2408,N,2
Youth,Youth,Aliqui YY-18,2409,N,2
Youth,Youth,Aliqui YY-19,2410,N,2
Youth,Youth,Aliqui YY-20,2411,N,2
Youth,Youth,Aliqui YY-21,2412,N,2
Rural,Select,Quibus RS-01,1563,N,12
Rural,Select,Quibus RS-02,1564,N,12
Rural,Select,Quibus RS-03,1565,N,12
Rural,Select,Quibus RS-04,1566,N,12
Rural,Select,Quibus RS-05,1567,N,12
Rural,Select,Quibus RS-06,1568,N,12
Rural,Select,Quibus RS-07,1569,N,12
Rural,Select,Quibus RS-08,1570,N,12
Rural,Select,Quibus RS-09,1571,N,12
Rural,Select,Quibus RS-10,1572,N,12
Rural,Select,Quibus RS-11,1573,N,12
Rural,Select,Quibus RS-12,1574,N,12
Rural,Select,Quibus RS-13,1575,N,12
Rural,Select,Quibus RS-14,1576,N,12
Rural,Select,Quibus RS-15,1577,N,12
Rural,Select,Quibus RS-16,1578,N,12
Rural,Select,Quibus RS-17,1579,N,12
Rural,Select,Quibus RS-18,1580,N,12
Rural,Select,Quibus RS-19,1581,N,12
Rural,Select,Quibus RS-20,1582,N,12
Rural,Select,Quibus RS-21,1583,N,12
Rural,Select,Quibus RS-22,1584,N,12
Rural,Select,Quibus RS-23,1585,N,12
Rural,Select,Quibus RS-24,1586,N,12
Rural,Select,Quibus RS-25,1587,N,12
Rural,Select,Quibus RS-26,1588,N,12
Rural,Select,Quibus RS-27,1589,N,12
Rural,Select,Quibus RS-28,1590,N,12
Rural,Select,Quibus RS-29,1591,N,12
Rural,Select,Quibus RS-30,1592,N,12
Rural,Select,Quibus RS-31,1593,N,12
Rural,Select,Quibus RS-32,1594,N,12
Rural,Select,Quibus RS-33,1595,N,12
Rural,Select,Quibus RS-34,1596,N,12
Rural,Select,Quibus RS-35,1597,N,12
Rural,Select,Quibus RS-36,1598,N,12
Rural,Select,Quibus RS-37,1599,N,12
Rural,Select,Quibus RS-38,1600,N,12
Rural,Select,Quibus RS-39,1601,N,12
Rural,Select,Quibus RS-40,1602,N,12
Rural,Select,Quibus RS-41,1603,N,12
Rural,Select,Quibus RS-42,1604,N,12
Rural,Select,Quibus RS-43,1605,N,12
Rural,Select,Quibus RS-44,1606,N,12
Rural,Select,Quibus RS-45,1607,N,12
Rural,Select,Quibus RS-46,1608,N,12
Rural,Select,Quibus RS-47,1609,N,12
Rural,Select,Quibus RS-48,1610,N,12
Rural,Select,Quibus RS-49,1611,N,12
Rural,Select,Quibus RS-50,1612,N,12
Rural,Select,Quibus RS-51,1613,N,12
Rural,Select,Quibus RS-52,1614,N,12
Rural,Select,Quibus RS-53,1615,N,12
Rural,Select,Quibus RS-54,1616,N,12
Rural,Select,Quibus RS-55,1617,N,12
Rural,Select,Quibus RS-56,1618,N,12
Rural,Select,Quibus RS-57,1619,N,12
Rural,Select,Quibus RS-58,1620,N,12
Rural,Select,Quibus RS-59,1621,N,12
Rural,Select,Quibus RS-60,1622,N,12
Rural,Select,Quibus RS-61,1623,N,12
Rural,Select,Quibus RS-62,1624,N,12
Rural,Select,Quibus RS-63,1625,N,12
Rural,Select,Quibus RS-64,1626,N,12
Rural,Select,Quibus RS-65,1627,N,12
Rural,Select,Quibus RS-66,1628,N,12
Rural,Select,Quibus RS-67,1629,N,12
Rural,Select,Quibus RS-68,1630,N,12
Rural,Select,Quibus RS-69,1631,N,12
Rural,Select,Quibus RS-70,1632,N,12
Rural,Select,Quibus RS-71,1633,N,12
Rural,Select,Quibus RS-72,1634,N,12
Rural,Select,Quibus RS-73,1635,N,12
Rural,Select,Quibus RS-74,1636,N,12
Rural,Select,Quibus RS-75,1637,N,12
Rural,Select,Quibus RS-76,1638,N,12
